Case,ID,size,pixel_num_lung,pixel_num_fibrosis
033,033_fibrosis_292,256,63900,48
033,033_fibrosis_293,256,63078,1180
033,033_fibrosis_294,256,62196,7032
033,033_fibrosis_295,256,61161,8256
033,033_fibrosis_296,256,60126,56
033,033_fibrosis_297,256,59496,9192
033,033_fibrosis_298,256,58728,256
033,033_fibrosis_299,256,57759,0
033,033_fibrosis_300,256,57075,104
033,033_fibrosis_301,256,56262,2248
033,033_fibrosis_302,256,55236,5864
033,033_fibrosis_303,256,54444,7368
033,033_fibrosis_304,256,53637,8124
033,033_fibrosis_305,256,52569,7780
033,033_fibrosis_306,256,51795,7656
033,033_fibrosis_307,256,50808,7632
033,033_fibrosis_308,256,49884,7196
033,033_fibrosis_309,256,48876,7312
033,033_fibrosis_310,256,48141,6496
033,033_fibrosis_311,256,47199,7032
033,033_fibrosis_312,256,46230,6280
033,033_fibrosis_313,256,45429,7092
033,033_fibrosis_314,256,44661,6180
033,033_fibrosis_315,256,43911,6396
033,033_fibrosis_316,256,43053,6440
033,033_fibrosis_317,256,42387,6436
033,033_fibrosis_318,256,41553,5668
033,033_fibrosis_319,256,40707,5080
033,033_fibrosis_320,256,39954,5756
033,033_fibrosis_321,256,39033,4848
033,033_fibrosis_322,256,38136,4568
033,033_fibrosis_323,256,37236,2700
033,033_fibrosis_324,256,36312,4068
033,033_fibrosis_325,256,35463,3068
033,033_fibrosis_326,256,34587,3096
033,033_fibrosis_327,256,33705,2216
033,033_fibrosis_328,256,32874,2056
033,033_fibrosis_329,256,32067,1664
033,033_fibrosis_331,256,30330,2156
033,033_fibrosis_333,256,28461,1548
033,033_fibrosis_334,256,27399,1360
033,033_fibrosis_336,256,25707,896
033,033_fibrosis_340,256,22164,472
033,033_fibrosis_341,256,21216,0
064,064_fibrosis_020,256,3192,1756
064,064_fibrosis_021,256,3399,1896
064,064_fibrosis_022,256,3735,2144
064,064_fibrosis_023,256,4020,2296
064,064_fibrosis_024,256,4269,2908
064,064_fibrosis_025,256,4692,3064
064,064_fibrosis_026,256,5091,3056
064,064_fibrosis_027,256,5652,3264
064,064_fibrosis_028,256,6030,3496
064,064_fibrosis_029,256,6453,3564
064,064_fibrosis_030,256,6714,3732
064,064_fibrosis_031,256,7128,3952
064,064_fibrosis_032,256,7464,3932
064,064_fibrosis_033,256,7956,4336
064,064_fibrosis_034,256,8472,4480
064,064_fibrosis_035,256,9321,4860
064,064_fibrosis_036,256,9753,5180
064,064_fibrosis_037,256,10473,5236
064,064_fibrosis_038,256,10995,5484
064,064_fibrosis_039,256,11349,5580
064,064_fibrosis_040,256,12054,5904
064,064_fibrosis_041,256,12534,6164
064,064_fibrosis_042,256,13020,6456
064,064_fibrosis_043,256,13821,6660
064,064_fibrosis_044,256,14241,6744
064,064_fibrosis_045,256,15204,6304
064,064_fibrosis_046,256,15906,6468
064,064_fibrosis_047,256,16764,6752
064,064_fibrosis_048,256,17535,6988
064,064_fibrosis_049,256,18174,8252
064,064_fibrosis_050,256,19008,7724
064,064_fibrosis_051,256,19983,7684
064,064_fibrosis_052,256,20880,7960
064,064_fibrosis_053,256,21768,8224
064,064_fibrosis_054,256,22572,8568
064,064_fibrosis_055,256,23286,8900
064,064_fibrosis_056,256,23997,9040
064,064_fibrosis_057,256,24861,9184
064,064_fibrosis_058,256,25704,9308
064,064_fibrosis_059,256,26781,9784
064,064_fibrosis_060,256,27774,10012
064,064_fibrosis_061,256,28665,10176
064,064_fibrosis_062,256,29985,11084
064,064_fibrosis_063,256,31020,11068
064,064_fibrosis_064,256,32361,11324
064,064_fibrosis_065,256,33687,11648
064,064_fibrosis_066,256,35136,12020
064,064_fibrosis_067,256,36585,12204
064,064_fibrosis_068,256,38169,12684
064,064_fibrosis_069,256,39759,12636
064,064_fibrosis_070,256,40965,12428
064,064_fibrosis_071,256,42579,12820
064,064_fibrosis_072,256,43914,12996
064,064_fibrosis_073,256,45330,13760
064,064_fibrosis_074,256,47250,14052
064,064_fibrosis_075,256,48672,14180
064,064_fibrosis_076,256,50370,14480
064,064_fibrosis_077,256,51915,14900
064,064_fibrosis_078,256,53856,14768
064,064_fibrosis_079,256,55827,13820
064,064_fibrosis_080,256,57495,13736
064,064_fibrosis_081,256,59451,13680
064,064_fibrosis_082,256,61458,13608
064,064_fibrosis_083,256,63480,13924
064,064_fibrosis_084,256,65421,14444
064,064_fibrosis_085,256,67593,15116
064,064_fibrosis_086,256,69417,15048
064,064_fibrosis_087,256,71271,15204
064,064_fibrosis_088,256,73284,16008
064,064_fibrosis_089,256,75162,16160
064,064_fibrosis_090,256,77505,16108
064,064_fibrosis_091,256,79827,16200
064,064_fibrosis_092,256,81570,15888
064,064_fibrosis_093,256,83529,16348
064,064_fibrosis_094,256,85605,16384
064,064_fibrosis_095,256,87531,16316
064,064_fibrosis_096,256,89460,16740
064,064_fibrosis_097,256,92037,17876
064,064_fibrosis_098,256,94080,18120
064,064_fibrosis_099,256,95868,17828
064,064_fibrosis_100,256,96492,20164
064,064_fibrosis_101,256,96987,15312
064,064_fibrosis_102,256,97116,12892
064,064_fibrosis_103,256,97242,12924
064,064_fibrosis_104,256,97698,13396
064,064_fibrosis_105,256,98292,12724
064,064_fibrosis_106,256,99117,12864
064,064_fibrosis_107,256,99840,13332
064,064_fibrosis_108,256,100800,14184
064,064_fibrosis_109,256,102159,14036
064,064_fibrosis_110,256,102906,13952
064,064_fibrosis_111,256,103896,13212
064,064_fibrosis_112,256,104337,12464
064,064_fibrosis_113,256,104727,11732
064,064_fibrosis_114,256,104982,10660
064,064_fibrosis_115,256,105300,10708
064,064_fibrosis_116,256,105087,10908
064,064_fibrosis_117,256,104895,11368
064,064_fibrosis_118,256,104835,11384
064,064_fibrosis_119,256,104922,11428
064,064_fibrosis_120,256,104901,10988
064,064_fibrosis_121,256,105093,11024
064,064_fibrosis_122,256,105078,11240
064,064_fibrosis_123,256,105069,10372
064,064_fibrosis_124,256,104973,9888
064,064_fibrosis_125,256,104991,9076
064,064_fibrosis_126,256,104982,9744
064,064_fibrosis_127,256,104760,9284
064,064_fibrosis_128,256,104949,8364
064,064_fibrosis_129,256,104931,7632
064,064_fibrosis_130,256,105027,8172
064,064_fibrosis_131,256,105111,7440
064,064_fibrosis_132,256,105141,6820
064,064_fibrosis_133,256,105282,6712
064,064_fibrosis_134,256,105411,6820
064,064_fibrosis_135,256,105435,5924
064,064_fibrosis_136,256,105720,5180
064,064_fibrosis_137,256,105849,3288
064,064_fibrosis_138,256,106089,3884
064,064_fibrosis_139,256,106098,4376
064,064_fibrosis_140,256,106206,3568
064,064_fibrosis_141,256,106491,1432
064,064_fibrosis_142,256,106656,1408
064,064_fibrosis_143,256,106842,1480
064,064_fibrosis_144,256,107031,1568
064,064_fibrosis_145,256,107370,1712
064,064_fibrosis_146,256,107343,1588
064,064_fibrosis_147,256,107604,1448
064,064_fibrosis_148,256,107784,1500
064,064_fibrosis_149,256,107649,1364
064,064_fibrosis_150,256,107730,1508
064,064_fibrosis_151,256,107724,1224
064,064_fibrosis_152,256,107778,1672
064,064_fibrosis_153,256,107496,1208
064,064_fibrosis_154,256,107358,1312
064,064_fibrosis_155,256,107142,1364
064,064_fibrosis_156,256,107169,1956
064,064_fibrosis_157,256,107007,1940
064,064_fibrosis_158,256,106725,1812
064,064_fibrosis_159,256,106338,1944
064,064_fibrosis_160,256,106098,1788
064,064_fibrosis_161,256,105897,2072
064,064_fibrosis_162,256,105843,2120
064,064_fibrosis_163,256,105840,1892
064,064_fibrosis_164,256,105822,1720
064,064_fibrosis_165,256,105873,1700
064,064_fibrosis_166,256,105873,1824
064,064_fibrosis_167,256,105774,1748
064,064_fibrosis_169,256,106038,1660
064,064_fibrosis_170,256,106053,1776
064,064_fibrosis_171,256,106161,1764
064,064_fibrosis_172,256,105957,1700
064,064_fibrosis_173,256,106032,1816
064,064_fibrosis_174,256,105909,3460
064,064_fibrosis_175,256,105774,3492
064,064_fibrosis_176,256,105825,3496
064,064_fibrosis_177,256,105864,3480
064,064_fibrosis_178,256,105549,3844
064,064_fibrosis_179,256,105228,4488
064,064_fibrosis_180,256,105030,4824
064,064_fibrosis_181,256,105111,4868
064,064_fibrosis_182,256,105030,4804
064,064_fibrosis_183,256,104730,4580
064,064_fibrosis_184,256,104343,5000
064,064_fibrosis_185,256,104388,5440
064,064_fibrosis_186,256,104283,5272
064,064_fibrosis_187,256,103872,4744
064,064_fibrosis_188,256,102360,4580
064,064_fibrosis_189,256,102231,5284
064,064_fibrosis_190,256,102087,6584
064,064_fibrosis_191,256,102315,7128
064,064_fibrosis_192,256,102222,7008
064,064_fibrosis_193,256,102435,5968
064,064_fibrosis_194,256,102504,5612
064,064_fibrosis_195,256,102030,5740
064,064_fibrosis_196,256,101811,5292
064,064_fibrosis_197,256,101844,4880
064,064_fibrosis_198,256,102102,4820
064,064_fibrosis_199,256,102192,4316
064,064_fibrosis_200,256,102324,3892
064,064_fibrosis_201,256,102024,3708
064,064_fibrosis_202,256,101883,4192
064,064_fibrosis_203,256,101832,3352
064,064_fibrosis_204,256,101967,3600
064,064_fibrosis_205,256,101310,3528
064,064_fibrosis_206,256,100959,3676
064,064_fibrosis_207,256,100749,3780
064,064_fibrosis_208,256,100440,4216
064,064_fibrosis_209,256,100350,4800
064,064_fibrosis_210,256,100359,5164
064,064_fibrosis_211,256,100266,5484
064,064_fibrosis_212,256,99864,5548
064,064_fibrosis_213,256,99411,5492
064,064_fibrosis_214,256,99378,5600
064,064_fibrosis_215,256,98967,5460
064,064_fibrosis_216,256,98529,5176
064,064_fibrosis_217,256,98595,5212
064,064_fibrosis_218,256,98625,7192
064,064_fibrosis_219,256,98415,7852
064,064_fibrosis_220,256,98274,7812
064,064_fibrosis_221,256,98100,7764
064,064_fibrosis_222,256,97866,7164
064,064_fibrosis_223,256,97644,6424
064,064_fibrosis_224,256,97938,4792
064,064_fibrosis_225,256,97827,5288
064,064_fibrosis_226,256,98016,5800
064,064_fibrosis_227,256,97965,6304
064,064_fibrosis_228,256,97590,8044
064,064_fibrosis_229,256,97428,7936
064,064_fibrosis_230,256,97683,8392
064,064_fibrosis_231,256,97737,6916
064,064_fibrosis_232,256,97692,6372
064,064_fibrosis_233,256,97689,5880
064,064_fibrosis_234,256,97281,5464
064,064_fibrosis_235,256,97143,5524
064,064_fibrosis_236,256,96984,5996
064,064_fibrosis_237,256,96651,6224
064,064_fibrosis_238,256,96663,6232
064,064_fibrosis_239,256,96546,6040
064,064_fibrosis_240,256,96222,7340
064,064_fibrosis_241,256,95997,7112
064,064_fibrosis_242,256,95745,5708
064,064_fibrosis_243,256,95568,6340
064,064_fibrosis_244,256,95484,6132
064,064_fibrosis_245,256,95259,4512
064,064_fibrosis_246,256,94950,3516
064,064_fibrosis_247,256,94743,3292
064,064_fibrosis_248,256,94524,3016
064,064_fibrosis_249,256,94275,2720
064,064_fibrosis_250,256,94053,2532
064,064_fibrosis_251,256,93939,2208
064,064_fibrosis_252,256,93630,2152
064,064_fibrosis_253,256,93177,1964
064,064_fibrosis_274,256,90234,92
064,064_fibrosis_276,256,89691,76
064,064_fibrosis_278,256,89154,96
064,064_fibrosis_298,256,79932,2656
064,064_fibrosis_299,256,79674,3000
064,064_fibrosis_300,256,79104,2588
064,064_fibrosis_301,256,78531,2696
064,064_fibrosis_302,256,77904,2612
064,064_fibrosis_303,256,77424,2384
064,064_fibrosis_304,256,77115,1316
064,064_fibrosis_305,256,76344,1472
064,064_fibrosis_306,256,75738,1504
064,064_fibrosis_307,256,75372,1332
064,064_fibrosis_308,256,74565,1184
064,064_fibrosis_309,256,73896,1108
064,064_fibrosis_310,256,73296,1352
064,064_fibrosis_311,256,72837,1668
064,064_fibrosis_312,256,72300,1716
064,064_fibrosis_313,256,71535,1260
064,064_fibrosis_314,256,70995,2404
064,064_fibrosis_315,256,70551,1204
064,064_fibrosis_316,256,69786,1092
064,064_fibrosis_317,256,69453,1784
064,064_fibrosis_318,256,68664,1728
064,064_fibrosis_319,256,68046,1880
064,064_fibrosis_335,256,54579,2424
064,064_fibrosis_336,256,53760,2316
065,065_fibrosis_020,256,3426,2400
065,065_fibrosis_021,256,3882,2512
065,065_fibrosis_022,256,4092,2416
065,065_fibrosis_023,256,4671,2672
065,065_fibrosis_024,256,5097,2784
065,065_fibrosis_025,256,5553,3140
065,065_fibrosis_026,256,6357,3280
065,065_fibrosis_027,256,6864,3348
065,065_fibrosis_028,256,7296,3604
065,065_fibrosis_029,256,7755,3692
065,065_fibrosis_030,256,8205,3876
065,065_fibrosis_031,256,8721,4132
065,065_fibrosis_032,256,9180,4348
065,065_fibrosis_033,256,9771,4572
065,065_fibrosis_034,256,10734,5356
065,065_fibrosis_035,256,11526,5788
065,065_fibrosis_036,256,12261,6028
065,065_fibrosis_037,256,12948,6488
065,065_fibrosis_038,256,13854,6792
065,065_fibrosis_039,256,14466,7040
065,065_fibrosis_040,256,15405,7328
065,065_fibrosis_041,256,16371,7896
065,065_fibrosis_042,256,17553,8116
065,065_fibrosis_043,256,18657,8360
065,065_fibrosis_044,256,19767,8748
065,065_fibrosis_045,256,20889,8996
065,065_fibrosis_046,256,22125,10000
065,065_fibrosis_047,256,23268,10392
065,065_fibrosis_048,256,24231,10656
065,065_fibrosis_049,256,25488,10992
065,065_fibrosis_050,256,26697,11332
065,065_fibrosis_051,256,27810,11964
065,065_fibrosis_052,256,29301,12336
065,065_fibrosis_053,256,30699,12804
065,065_fibrosis_054,256,32013,13344
065,065_fibrosis_055,256,33669,13756
065,065_fibrosis_056,256,35634,14356
065,065_fibrosis_057,256,38139,15484
065,065_fibrosis_058,256,39540,15944
065,065_fibrosis_059,256,41259,16652
065,065_fibrosis_060,256,43002,17068
065,065_fibrosis_061,256,44736,15596
065,065_fibrosis_062,256,46449,13556
065,065_fibrosis_063,256,48543,13612
065,065_fibrosis_064,256,50658,13604
065,065_fibrosis_065,256,52395,12544
065,065_fibrosis_066,256,54222,13188
065,065_fibrosis_067,256,56349,13216
065,065_fibrosis_068,256,59016,12200
065,065_fibrosis_069,256,61452,12556
065,065_fibrosis_070,256,63600,13232
065,065_fibrosis_071,256,65841,13644
065,065_fibrosis_072,256,67836,13684
065,065_fibrosis_073,256,70623,13764
065,065_fibrosis_074,256,73281,14848
065,065_fibrosis_075,256,75639,15080
065,065_fibrosis_076,256,78126,15480
065,065_fibrosis_077,256,80220,14580
065,065_fibrosis_078,256,82521,14156
065,065_fibrosis_079,256,85233,13656
065,065_fibrosis_080,256,86937,13836
065,065_fibrosis_081,256,89829,12900
065,065_fibrosis_082,256,92187,12612
065,065_fibrosis_083,256,93927,12464
065,065_fibrosis_084,256,94821,13300
065,065_fibrosis_085,256,95676,13984
065,065_fibrosis_087,256,97572,13952
065,065_fibrosis_088,256,98616,13228
065,065_fibrosis_089,256,99675,13288
065,065_fibrosis_090,256,100866,13432
065,065_fibrosis_091,256,101916,11816
065,065_fibrosis_092,256,102786,11840
065,065_fibrosis_093,256,103764,12204
065,065_fibrosis_094,256,104796,11036
065,065_fibrosis_095,256,106014,11020
065,065_fibrosis_096,256,107112,10692
065,065_fibrosis_097,256,108402,10412
065,065_fibrosis_098,256,110184,11240
065,065_fibrosis_099,256,111144,11104
065,065_fibrosis_100,256,112071,10236
065,065_fibrosis_101,256,112890,9864
065,065_fibrosis_102,256,113862,9112
065,065_fibrosis_103,256,114117,9136
065,065_fibrosis_104,256,114345,10000
065,065_fibrosis_105,256,114603,8484
065,065_fibrosis_106,256,115005,8676
065,065_fibrosis_107,256,115143,8948
065,065_fibrosis_108,256,115152,9084
065,065_fibrosis_109,256,115272,8196
065,065_fibrosis_110,256,115302,7436
065,065_fibrosis_111,256,115221,8744
065,065_fibrosis_112,256,115230,6248
065,065_fibrosis_113,256,115347,5504
065,065_fibrosis_114,256,115413,6292
065,065_fibrosis_115,256,115620,5556
065,065_fibrosis_116,256,115485,5604
065,065_fibrosis_117,256,115743,5540
065,065_fibrosis_118,256,115881,5128
065,065_fibrosis_119,256,116025,4780
065,065_fibrosis_120,256,116235,4568
065,065_fibrosis_121,256,116712,4280
065,065_fibrosis_122,256,116991,3532
065,065_fibrosis_123,256,117183,4096
065,065_fibrosis_124,256,117033,4324
065,065_fibrosis_125,256,117084,4480
065,065_fibrosis_126,256,117171,4708
065,065_fibrosis_127,256,117222,4380
065,065_fibrosis_128,256,117411,5404
065,065_fibrosis_129,256,117408,5704
065,065_fibrosis_130,256,117612,5592
065,065_fibrosis_131,256,117843,5500
065,065_fibrosis_132,256,118038,5220
065,065_fibrosis_133,256,118101,4820
065,065_fibrosis_134,256,118668,4024
065,065_fibrosis_135,256,118872,3792
065,065_fibrosis_136,256,119145,2724
065,065_fibrosis_137,256,119490,2456
065,065_fibrosis_138,256,119625,2448
065,065_fibrosis_139,256,119928,2320
065,065_fibrosis_140,256,120204,2144
065,065_fibrosis_141,256,120447,2060
065,065_fibrosis_142,256,120657,1396
065,065_fibrosis_143,256,120717,1148
065,065_fibrosis_144,256,120759,708
065,065_fibrosis_145,256,120507,780
065,065_fibrosis_146,256,120507,984
065,065_fibrosis_147,256,120843,1244
065,065_fibrosis_148,256,121047,940
065,065_fibrosis_149,256,121125,1024
065,065_fibrosis_150,256,121140,968
065,065_fibrosis_151,256,121074,896
065,065_fibrosis_189,256,115440,0
066,066_fibrosis_020,256,4674,1520
066,066_fibrosis_021,256,4857,1580
066,066_fibrosis_022,256,4995,1552
066,066_fibrosis_023,256,5415,1588
066,066_fibrosis_024,256,5592,1688
066,066_fibrosis_025,256,5994,1740
066,066_fibrosis_026,256,6483,1836
066,066_fibrosis_027,256,6945,2004
066,066_fibrosis_028,256,7344,1972
066,066_fibrosis_029,256,7767,1980
066,066_fibrosis_030,256,8313,2020
066,066_fibrosis_031,256,8631,2112
066,066_fibrosis_032,256,8973,2160
066,066_fibrosis_033,256,9345,2216
066,066_fibrosis_034,256,9762,2260
066,066_fibrosis_035,256,10242,1980
066,066_fibrosis_036,256,10599,1896
066,066_fibrosis_037,256,11001,2024
066,066_fibrosis_038,256,11424,2152
066,066_fibrosis_039,256,11955,2156
066,066_fibrosis_040,256,12234,2232
066,066_fibrosis_041,256,12813,2164
066,066_fibrosis_042,256,13323,2204
066,066_fibrosis_043,256,13848,2256
066,066_fibrosis_044,256,14133,2220
066,066_fibrosis_045,256,14664,2208
066,066_fibrosis_046,256,15159,1752
066,066_fibrosis_047,256,15765,1912
066,066_fibrosis_048,256,16281,1972
066,066_fibrosis_049,256,17139,2164
066,066_fibrosis_050,256,17658,2348
066,066_fibrosis_051,256,18288,2412
066,066_fibrosis_052,256,18870,2480
066,066_fibrosis_053,256,19551,2472
066,066_fibrosis_054,256,20148,2560
066,066_fibrosis_055,256,20664,2404
066,066_fibrosis_056,256,21213,2472
066,066_fibrosis_057,256,21894,2488
066,066_fibrosis_058,256,22713,2428
066,066_fibrosis_059,256,23565,2356
066,066_fibrosis_060,256,24228,2488
066,066_fibrosis_061,256,25053,2584
066,066_fibrosis_062,256,25755,2588
066,066_fibrosis_063,256,26559,3712
066,066_fibrosis_064,256,27633,4052
066,066_fibrosis_065,256,28455,4344
066,066_fibrosis_066,256,29367,4564
066,066_fibrosis_067,256,30204,4500
066,066_fibrosis_068,256,31149,5016
066,066_fibrosis_069,256,32175,4804
066,066_fibrosis_070,256,33159,4720
066,066_fibrosis_071,256,34134,4524
066,066_fibrosis_072,256,35460,4576
066,066_fibrosis_073,256,36393,4448
066,066_fibrosis_074,256,37443,4200
066,066_fibrosis_075,256,38421,3812
066,066_fibrosis_076,256,39177,3764
066,066_fibrosis_077,256,39981,3836
066,066_fibrosis_078,256,40767,4052
066,066_fibrosis_079,256,41457,3264
066,066_fibrosis_080,256,42390,2744
066,066_fibrosis_081,256,43449,3920
066,066_fibrosis_082,256,44157,3556
066,066_fibrosis_083,256,45195,3748
066,066_fibrosis_084,256,46245,3512
066,066_fibrosis_085,256,47451,2660
066,066_fibrosis_086,256,48579,4692
066,066_fibrosis_087,256,49599,4876
066,066_fibrosis_088,256,50439,4800
066,066_fibrosis_089,256,51570,4648
066,066_fibrosis_090,256,52560,5040
066,066_fibrosis_091,256,54126,5168
066,066_fibrosis_092,256,55194,5464
066,066_fibrosis_093,256,56322,6296
066,066_fibrosis_094,256,57933,6540
066,066_fibrosis_095,256,59397,7112
066,066_fibrosis_096,256,60813,7400
066,066_fibrosis_097,256,61791,7524
066,066_fibrosis_098,256,63135,7608
066,066_fibrosis_099,256,64542,4292
066,066_fibrosis_100,256,65841,5036
066,066_fibrosis_101,256,66978,8080
066,066_fibrosis_102,256,68397,8288
066,066_fibrosis_103,256,69603,8628
066,066_fibrosis_104,256,70974,8576
